validated,venue_name,venue_type,venue_address,website,events,etc,menu_url,menu_text,venue_notes,phone,email,homemade_pierogies,take_out,alcohol,lunch,handicap,publish,id,latitude,longitude
False,St. Stephen's McKeesport,Church,"220 8th St., Mckeesport, PA",https://ststephensmckeesport.com/,,,,,,412-664-9379,,,,,,,False,,40.347693,-79.865123
True,St. Adalbert,Church,"160 South 15th Street, Pittsburgh, Pennsylvania 15203, United States",https://princeofpeacepittsburgh.com/,"Wednesday Feb 17 from 11:00 AM to 7:00 PM, Friday Apr 2 from 11:00 AM to 7:00 PM",,https://princeofpeacepittsburgh.com/ss-fish-fry-menu,See menu link,,412-481-838O,,,True,,,,True,,40.426279,-79.983825
False,Mt. Lebanon United Methodist Church,Church,"3319 W. Liberty Ave., Pittsburgh, PA 15216",https://www.mlumc.org/,,,,,,412-531-7131,,,,,,,False,,40.388112,-80.042321
True,Lone Pine VFD Station 50,Fire Department,"330 weaver run Rd, Washington, pa 15301",https://www.facebook.com/Lone-Pine-Volunteer-Fire-Department-156883607677710/,"Friday Feb 19 from 11:00 AM to 7:00 PM, Friday Feb 26 from 11:00 AM to 7:00 PM, Friday Mar 5 from 11:00 AM to 7:00 PM, Friday Mar 12 from 11:00 AM to 7:00 PM, Friday Mar 19 from 11:00 AM to 7:00 PM, Friday Mar 26 from 11:00 AM to 7:00 PM, Friday Apr 2 from 11:00 AM to 7:00 PM",,https://www.facebook.com/156883607677710/photos/a.623373934362006/4037690609596971/,See menu link,,724-267-4040,,True,True,,,,True,,40.079342,-80.183748
False,St. Eugene Church,Church,"3210 Liberty Way, McKeesport, PA 15133",https://elizabethsouthalleghenycc.org/,,,,,,xxx-xxx-xxxx,,,,,,,False,,40.325794,-79.856232
True,Ford Cliff VFD,Fire Department,"609 Neale Ave., Ford Cliff, Pa.",https://www.facebook.com/Ford-Cliff-Volunteer-Fire-Company-156442427722130/,"Friday Apr 2 from 4:00 PM to 6:30 PM, Friday Mar 26 from 4:00 PM to 6:30 PM, Friday Mar 19 from 4:00 PM to 6:30 PM, Friday Mar 12 from 4:00 PM to 6:30 PM, Friday Mar 5 from 4:00 PM to 6:30 PM, Friday Feb 26 from 4:00 PM to 6:30 PM, Friday Feb 19 from 4:00 PM to 6:30 PM",,,"We are offering a fish sandwich, French fries and Cole slaw for $10. We are also offering Chicken Tenders, French Fries and Cole slaw for $10 also. The drive-thru opens at 4:00PM and closes at 6:30pm or when we sell out.",,(724) 763-1591,,,True,,False,,True,,40.761772,-79.533249
False,"St. Cecilia, Rochester",Church,"631 California Avenue, Rochester, Pennsylvania 15074, United States",https://beavercatholic.com,,,,,,724-775-3775,,,,,,,False,,40.713549,-80.284988
False,"St. John the Baptist Orthodox, East Pittsburgh",Church,"211 Cable Avenue, East Pittsburgh, PA",https://sjbeastpitt.org/,,,,,,412-824-0246,,,,,,,False,,40.399919,-79.836427
True,West Wilmerding VFD Station 211,Fire Department,"330 Kline ave, North Versailles, PA",https://www.facebook.com/WWVFD211,"Wednesday Feb 17 from 11:00 AM to 7:00 PM, Friday Feb 19 from 11:00 AM to 7:00 PM, Friday Feb 26 from 11:00 AM to 7:00 PM, Friday Mar 5 from 11:00 AM to 7:00 PM, Friday Mar 12 from 11:00 AM to 7:00 PM, Friday Mar 19 from 11:00 AM to 7:00 PM, Friday Mar 26 from 11:00 AM to 7:00 PM, Friday Apr 2 from 11:00 AM to 7:00 PM",Local delivery available,https://scontent-ort2-1.xx.fbcdn.net/v/t1.0-9/151371754_2186565544808780_5643014187496254223_n.jpg?_nc_cat=109&ccb=3&_nc_sid=8bfeb9&_nc_ohc=Y_aolotjTLMAX920fWD&_nc_ht=scontent-ort2-1.xx&oh=e2b2c9a2d89cfc65cb42eb29f0488790&oe=60559423,,,412-646-2594,,False,True,False,True,,True,,40.397375,-79.820394
True,Monroeville American Legion Post 820,Veteran's Organization,"4339 Old William Penn Highway, Monroeville, Pennsylvania 15146, United States",https://www.facebook.com/AL.PA.Post820,,,https://www.facebook.com/AL.PA.Post820/photos/a.291350197659068/3487723671355022/,See menu link,,,,False,True,True,True,,True,,40.442818,-79.774505
True,Parkway West Career and Technology Center,Other,"7101 Steubenville Pike, Oakdale, Pennsylvania 15071, United States",https://www.parkwaywest.org/,"Friday Feb 19 from 11:30 AM to 1:30 PM, Friday Feb 26 from 11:30 AM to 1:30 PM, Friday Mar 5 from 11:30 AM to 1:30 PM, Friday Mar 12 from 11:30 AM to 1:30 PM, Friday Mar 19 from 11:30 AM to 1:30 PM, Friday Mar 26 from 11:30 AM to 1:30 PM",,,,Also offers fish on Thursdays,"412-923-1772, ext. 152",,,True,,True,,True,,40.442861,-80.177584
True,St. Andrew the Apostle,Church,"1 Park Manor, Donora, Pennsylvania 15033, United States",https://saintandrewmidmon.org/,"Wednesday Feb 17 from 11:00 AM to 6:00 PM, Friday Feb 19 from 11:00 AM to 6:00 PM, Friday Feb 26 from 11:00 AM to 6:00 PM, Friday Mar 5 from 11:00 AM to 6:00 PM, Friday Mar 12 from 11:00 AM to 6:00 PM, Friday Mar 19 from 11:00 AM to 6:00 PM, Friday Mar 26 from 11:00 AM to 6:00 PM, Friday Apr 2 from 3:00 AM to 6:00 PM",,https://saintandrewmidmon.org/documents/2021/2/Saint%20Andrew%20the%20Apostle%20Parish%20Fish%20Fry%202021.pdf,See menu link,,724-379-7559,,,True,,True,,True,,40.175345,-79.869817
True,Sacred Heart Parish,Church,"325 Emerson Street, Pittsburgh, Pennsylvania 15206, United States",https://saintjudepgh.org/,,,https://saintjudepgh.org/,Check the site link,,412-361-3131,,,,,,,True,,40.455688,-79.923663
True,"St. Maximilian Kolbe, West Homestead",Church,"363 West 11th Avenue, Homestead, Pennsylvania 15120, United States",https://thomastheapostle.net/,"Wednesday Feb 17 from 10:00 AM to 7:00 PM, Friday Feb 19 from 10:00 AM to 7:00 PM, Friday Feb 26 from 10:00 AM to 7:00 PM, Friday Mar 5 from 10:00 AM to 7:00 PM, Friday Mar 12 from 10:00 AM to 7:00 PM, Friday Mar 19 from 10:00 AM to 7:00 PM, Friday Mar 26 from 10:00 AM to 7:00 PM, Friday Apr 2 from 10:00 AM to 7:00 PM",,https://thomastheapostle.net/documents/2021/2/ST.%20MAX%20LENTEN%20FISH%20FRY%202021%201.pdf,See menu link,Church Hall,412-462-1743,,True,True,True,True,True,True,,40.401541,-79.9138
True,"St. John the Baptist, Baden",Church,"377 Linmore Ave, Baden, Pennsylvania 15005, United States",https://www.greatgrouping.org/,"Friday Feb 19 from 9:00 AM to 3:00 PM, Friday Feb 26 from 9:00 AM to 3:00 PM, Friday Mar 5 from 9:00 AM to 3:00 PM, Friday Mar 12 from 9:00 AM to 3:00 PM, Friday Mar 19 from 9:00 AM to 3:00 PM, Friday Mar 26 from 9:00 AM to 3:00 PM, Friday Apr 2 from 9:00 AM to 3:00 PM",,https://greatgrouping.org/fishfry,See men link,Until the Pierogies are all sold out,724-869-9758,,True,True,False,,,True,,40.634774,-80.229651
True,Presto VFD,Fire Department,"5228 Thom's Run Road, Presto, Pennsylvania 15142, United States",http://prestovfd.org/,"Friday Feb 26 from 3:30 PM to 7:00 PM, Friday Mar 12 from 3:30 PM to 7:00 PM, Friday Mar 26 from 3:30 PM to 7:00 PM",,,"The menu includes fish sandwiches, shrimp, crabcakes, french fries, coleslaw and a children's menu. ",fire station hall,(412) 221-5677,,,True,,False,,True,,40.372716,-80.119492
True,Bell Township VFD,Fire Department,"207 Main Street, Salina, PA 15680",https://www.facebook.com/belltwpvfd,"Wednesday Feb 17 from 4:00 PM to 6:30 PM, Friday Feb 19 from 4:00 PM to 6:30 PM, Friday Feb 26 from 4:00 PM to 6:30 PM, Friday Mar 5 from 4:00 PM to 6:30 PM, Friday Mar 12 from 4:00 PM to 6:30 PM, Friday Mar 19 from 4:00 PM to 6:30 PM, Friday Mar 26 from 4:00 PM to 6:30 PM, Friday Apr 2 from 4:00 PM to 6:30 PM",Call ahead the day before,https://www.facebook.com/belltwpvfd/photos/a.580331325448007/1887699308044529/,See menu link,,724-697-4873,,,True,False,False,,True,,40.521916,-79.499104
True,Ligonier Township VFD #1,Fire Department,"44 Fire Hall Road, Ligonier, PA",https://www.facebook.com/WaterfordVFD/,"Friday Feb 19 from 4:00 PM to 7:00 PM, Friday Feb 26 from 4:00 PM to 7:00 PM, Friday Mar 5 from 4:00 PM to 7:00 PM, Friday Mar 12 from 4:00 PM to 7:00 PM, Friday Mar 19 from 4:00 PM to 7:00 PM, Friday Mar 26 from 4:00 PM to 7:00 PM, Friday Apr 2 from 4:00 PM to 7:00 PM",,https://www.facebook.com/WaterfordVFD/photos/a.563320073715874/3674883532559497/,"Come enjoy a delicious dinner. Fried and Baked Fish, Shrimp and Chicken options. Sides of Parsley Potatoe, French Fry, Green Beans and Mac & Cheese. All dinners come with Coleslaw and a Dessert. ",,724-238-5270,,False,True,,False,,True,,40.25274,-79.173197
True,Rainbow VFC,Fire Department,"2916 Jacks Run Road, White Oak, PA",https://www.facebook.com/RainbowVFC300/?hc_ref=SEARCH&fref=nf,"Friday Feb 19 from 11:00 AM to 7:00 PM, Friday Feb 26 from 11:00 AM to 7:00 PM, Friday Mar 5 from 11:00 AM to 7:00 PM, Friday Mar 12 from 11:00 AM to 7:00 PM, Friday Mar 19 from 11:00 AM to 7:00 PM, Friday Mar 26 from 11:00 AM to 7:00 PM, Friday Apr 2 from 11:00 AM to 7:00 PM","Pierogi on menu, unsure if homemade",https://www.facebook.com/RainbowVFC300/photos/pb.185188878189231.-2207520000../5078895398818530/?type=3&eid=ARBLvMO6RSMSfdbR5fpdphxL3NX8P8_Ardq9BUtkU_7781_C_3L0pZ8amF86ZvUEDMbpTQ-F2H7e9nw0,,,412-664-9523,,True,True,,True,,True,,40.341033,-79.801553
False,"St. Alphonsus, McDonald",Church," 219 W Lincoln Ave, McDonald, PA 15057",https://stisidorethefarmer.org/,,,,,,,,,,,,,False,,40.368263,-80.236369
True,St. Anthony Parish,Church,"804 Idaho St. , Sharon , PA 16146",https://sap-olf.org/,"Friday Feb 19 from 4:00 PM to 7:00 PM, Friday Feb 26 from 4:00 PM to 7:00 PM, Friday Mar 5 from 4:00 PM to 7:00 PM, Friday Mar 12 from 4:00 PM to 7:00 PM, Friday Mar 19 from 4:00 PM to 7:00 PM, Friday Mar 26 from 4:00 PM to 7:00 PM, Friday Apr 2 from 4:00 PM to 7:00 PM",,https://sap-olf.org/news-events/688289/,See menu link,,724-342-7391,,,True,,,,True,,41.216598,-80.494319
True,"St. James the Apostle, Pulaski",Church,"4019 US-422, Pulaski, PA 16143",https://holyspiritparishoflawrencecounty.org/,"Friday Feb 19 from 11:00 AM to 1:00 PM, Friday Feb 26 from 11:00 AM to 1:00 PM, Friday Mar 5 from 11:00 AM to 1:00 PM, Friday Mar 19 from 11:00 AM to 1:00 PM, Friday Mar 26 from 11:00 AM to 1:00 PM",,https://www.facebook.com/hsplc/photos/734094810578214,See menu link,"For Friday fish dinners, CALL ON TUESDAYS to order (only pre-ordered will be available!). You have a choice of location where you can order!",724-654-7076,,,True,,True,,True,,40.73507,-80.29478
True,"St. Valentine, Bethel Park",Church,"2710 Ohio St., Bethel Park, PA",https://www.olhpgh.org/,"Friday Feb 19 from 4:00 PM to 6:30 PM, Friday Feb 26 from 4:00 PM to 6:30 PM, Friday Mar 5 from 4:00 PM to 6:30 PM, Friday Mar 12 from 4:00 PM to 6:30 PM, Friday Mar 19 from 4:00 PM to 6:30 PM, Friday Mar 26 from 4:00 PM to 6:30 PM",,https://www.olhpgh.org/stvalff,   See menu link ,"To order:/Order online by 2:00 pm on Thursdays online at https://www.olhpgh.org/Order by phone Mondays thru Thursdays from 10:00 am - 2:00 pm at 412-851-9176/Pickup only on Fridays from 4:00 - 6:30 p.m./Pull up to designated areas in the Church parking lot next to St. Valentine's Frawley Hall and your order will be delivered to you./No walk-ins./Online payment is preferred. Exact change of checks made payable to ""Our Lady of Hope Parish"" are accepted upon pick-up./Change will not be available.",412-851-9176,,,True,True,False,,True,,40.330198,-80.031322
True,Holiday Park VFD,Fire Department,"415 Old Abers Creek Road, Plum, Pennsylvania 15239, United States",https://www.holidayparkvfd.org/,"Wednesday Feb 17 from 11:30 AM to 7:30 PM, Friday Feb 19 from 11:30 AM to 1:30 PM, Friday Feb 19 from 4:00 PM to 7:30 PM, Friday Feb 26 from 11:30 AM to 1:30 PM, Friday Feb 26 from 4:30 PM to 7:30 PM, Friday Mar 5 from 11:30 AM to 1:30 PM, Friday Mar 5 from 4:30 PM to 7:30 PM, Friday Mar 12 from 11:30 AM to 1:30 PM, Friday Mar 12 from 4:30 PM to 7:30 PM, Friday Mar 19 from 11:30 AM to 1:30 PM, Friday Mar 19 from 4:30 PM to 7:30 PM, Friday Mar 26 from 11:30 AM to 1:30 PM, Friday Mar 26 from 4:30 PM to 7:30 PM, Friday Apr 2 from 11:30 AM to 1:30 PM, Friday Apr 2 from 4:30 PM to 7:30 PM",,https://www.holidayparkvfd.org/2021-fish-fry-season-kicks-off-on-february-17th-covid-19-protections-in-place/,,,(724) 327-3456,,True,True,,True,,True,,40.467294,-79.705885
True,St. Bernadette/Christ the Divine Shepherd (Monroeville),Church,"245 Azalea Drive, Monroeville, PA 15146",https://christthedivineshepherd.org/,"Friday Feb 19 from 4:30 PM to 7:00 PM, Friday Feb 26 from 4:30 PM to 7:00 PM, Friday Mar 5 from 4:30 PM to 7:00 PM, Friday Mar 12 from 4:30 PM to 7:00 PM, Friday Mar 19 from 4:30 PM to 7:00 PM, Friday Mar 26 from 4:30 PM to 7:00 PM",,https://christthedivineshepherd.org/news/cds-fish-fry-begins-february-19th,See menu link,,412-843-0668,,,True,,False,True,True,,40.441257,-79.771866
True,Sammy's Pizzeria,Restaurant,"2145 Noblestown Road, Pittsburgh, Pennsylvania 15205, United States",https://www.sammyspizzapgh.com/,"Wednesday Feb 17 from 11:00 AM to 8:00 PM, Friday Feb 19 from 11:00 AM to 9:00 PM, Friday Feb 26 from 11:00 AM to 9:00 PM, Friday Mar 5 from 11:00 AM to 9:00 PM, Friday Mar 12 from 11:00 AM to 9:00 PM, Friday Mar 19 from 11:00 AM to 9:00 PM, Friday Mar 26 from 11:00 AM to 9:00 PM, Friday Apr 2 from 11:00 AM to 9:00 PM",Curb side pickup only,https://www.facebook.com/sammyspizzeria/photos/a.158566277508486/3885921384772938/,See menu link,,(412) 928-3020 ,,,,,,,True,,40.430142,-80.053138
True,Church of the Beloved Disciple - Grove City,Church,"1310 South Center Street, Grove City, Pennsylvania 16127, United States",http://www.beloveddiscipleparish.org/,"Friday Feb 19 from 4:30 PM to 7:00 PM, Friday Feb 26 from 4:30 PM to 7:00 PM, Friday Mar 5 from 4:30 PM to 7:00 PM, Friday Mar 12 from 4:30 PM to 7:00 PM, Friday Mar 19 from 4:30 PM to 7:00 PM, Friday Mar 26 from 4:30 PM to 7:00 PM",,,,,,,,True,,False,,True,,41.155571,-80.109752
True,Guardian Angels Parish,Church,"800 Montana Avenue, Natrona Heights, Pennsylvania 15065, United States",https://guardianangelspgh.org/,"Friday Feb 19 from 4:00 PM to 7:00 PM, Friday Feb 26 from 4:00 PM to 7:00 PM, Friday Mar 5 from 4:00 PM to 7:00 PM, Friday Mar 12 from 4:00 PM to 7:00 PM, Friday Mar 19 from 4:00 PM to 7:00 PM, Friday Mar 26 from 4:00 PM to 7:00 PM, Friday Apr 2 from 4:00 PM to 7:00 PM",Drive Thru Only,https://d2y1pz2y630308.cloudfront.net/21226/documents/2021/2/GAP%20Fish%20Fry%20Poster%202.pdf,See menu link,We follow all CDC and Diocesan health guidelines.,(724)226-4900,,,True,,False,,True,,40.620603,-79.727126
True,Regina Elena Italian Heritage Club,Community Organization,"615 Main Street, Pittsburgh, Pennsylvania 15215, United States",https://www.facebook.com/pg/REClubSharpsburg/,"Friday Feb 19 from 1:00 PM to 6:00 PM, Friday Feb 26 from 1:00 PM to 6:00 PM, Friday Mar 5 from 1:00 PM to 6:00 PM, Friday Mar 12 from 1:00 PM to 6:00 PM, Friday Mar 19 from 1:00 PM to 6:00 PM, Friday Mar 26 from 1:00 PM to 6:00 PM, Wednesday Feb 17 from 1:00 PM to 6:00 PM, Friday Apr 2 from 1:00 PM to 6:00 PM","Pierogi on menu, unclear if homemade",https://www.facebook.com/REClubSharpsburg/photos/a.623334574671172/1375582172779738/?type=3&eid=ARCbVfpqMxHmmQz8WAdk6VH3845vLDDxSEMa9WlUDYTXTfmXzgsL-jcBSzqTAW2vN2sNQa19BdbxNDPo&__xts__%5B0%5D=68.ARCfvdiIA8_6mMrxjHx6v1N08SLqJvAfipVDDpj75szn95kSUZKd9akFTuA0kzfQri_LIY-Kl6L-azfrRgU3wTJ7aJe_uiaje0tOQZ7SlkaDv_94T4Kvp4cfHRg5RSgxWr1EeBFxI2xCMJDOF5VNaXpL4aoAru4yEfN0p9W5P-0omqwJZ0a09pkOkmk_O1b0_KwzQcNq-0wYz7Kg_KRwa9uduDu9T1pKv6P97_OsqE57B_cU2ep6c3gPDbDvPiAIOMWQC-_bGU1T2zTWAkMD2_8bvxMtcr7G5NeF1W97kKLlTj75_uPdaQ&__tn__=EEHH-R,,,412-781-0229,,True,True,,True,,True,,40.495048,-79.935348
True,St. Mary,Church,"10 Saint Marys Ln, Cecil, Pennsylvania 15321, United States",https://www.corpuschristipgh.org/,"Friday Feb 19 from 11:00 AM to 7:00 PM, Friday Feb 26 from 11:00 AM to 7:00 PM, Friday Mar 5 from 11:00 AM to 7:00 PM, Friday Mar 12 from 11:00 AM to 7:00 PM, Friday Mar 19 from 11:00 AM to 7:00 PM, Friday Mar 26 from 11:00 AM to 7:00 PM",,https://www.corpuschristipgh.org/2021-fish-fry,See menu link,,412-221-9771,,,True,,True,True,True,,40.328668,-80.184821
True,St. John Capistran,Church,"1610 Mcmillan Road, Pittsburgh, Pennsylvania 15241, United States",https://www.resurrectionpgh.org/,"Friday Mar 26 from 4:30 PM to 7:00 PM, Friday Mar 19 from 4:30 PM to 7:00 PM, Friday Mar 12 from 4:30 PM to 7:00 PM, Friday Mar 5 from 4:30 PM to 7:00 PM, Friday Feb 26 from 4:30 PM to 7:00 PM, Friday Feb 19 from 4:30 PM to 7:00 PM",Please order online by Thursday,https://www.resurrectionpgh.org/order-drive-by-sjc,See menu link,"Fish fries are offered all Fridays in Lent (not offered on Ash Wednesday or Good Friday)/Order online each week, Monday through Thursday./Advance orders only; deadline is Thursday by noon.",412-221-6275,,,True,,,,True,,40.359239,-80.072641
True,North Braddock VFD,Fire Department,"1318 Wolfe, North Braddock, PA",http://station207.com,"Wednesday Feb 17 from 10:00 AM to 6:00 PM, Friday Feb 19 from 10:00 AM to 6:00 PM, Friday Feb 26 from 10:00 AM to 6:00 PM, Friday Mar 5 from 10:00 AM to 6:00 PM, Friday Mar 12 from 10:00 AM to 6:00 PM, Friday Mar 19 from 10:00 AM to 6:00 PM, Friday Mar 26 from 10:00 AM to 6:00 PM, Friday Apr 2 from 10:00 AM to 6:00 PM",Menu available Wednesdays and Fridays,https://www.facebook.com/NBVFD/photos/a.591023700960179/3923677884361394/?type=3,,,412-824-7791,,False,True,False,True,,True,,40.405117,-79.845253
True,Lloydsville VFD,Fire Department,"208 Dickens Street, Latrobe, PA 15650",https://www.facebook.com/lloydsvillevfd114/,"Wednesday Feb 17 from 11:00 AM to 1:00 PM, Wednesday Feb 17 from 4:00 PM to 7:00 PM, Friday Feb 19 from 11:00 AM to 1:00 PM, Friday Feb 19 from 4:00 PM to 7:00 PM, Friday Feb 26 from 11:00 AM to 1:00 PM, Friday Feb 26 from 4:00 PM to 7:00 PM, Friday Mar 5 from 11:00 AM to 1:00 PM, Friday Mar 5 from 4:00 PM to 7:00 PM, Friday Mar 12 from 11:00 AM to 1:00 PM, Friday Mar 12 from 4:00 PM to 7:00 PM, Friday Mar 19 from 11:00 AM to 1:00 PM, Friday Mar 19 from 4:00 PM to 7:00 PM, Friday Mar 26 from 11:00 AM to 1:00 PM, Friday Mar 26 from 4:00 PM to 7:00 PM, Friday Apr 2 from 11:00 AM to 1:00 PM, Friday Apr 2 from 4:00 PM to 7:00 PM",,https://www.facebook.com/lloydsvillevfd114/photos/pcb.1652982358207670/1652981401541099,,,(724) 537-9872,lloydsvillevfd114@comcast.net,False,True,False,True,,True,,40.314658,-79.401643
True,Eastern Area Prehospital Services,Community Organization,"192 11th Street, Turtle Creek, PA 15145",http://www.easternareaems.net/Fish-Fry-2021.html,"Wednesday Feb 17 from 11:00 AM to 7:00 PM, Friday Feb 19 from 11:00 AM to 7:00 PM, Friday Feb 26 from 11:00 AM to 7:00 PM, Friday Mar 5 from 11:00 AM to 7:00 PM, Friday Mar 12 from 11:00 AM to 7:00 PM, Friday Mar 19 from 11:00 AM to 7:00 PM, Friday Mar 26 from 11:00 AM to 7:00 PM, Friday Apr 2 from 11:00 AM to 7:00 PM",online ordering: https://www.clover.com/online-ordering/EAPS,http://www.easternareaems.net/Fish-Fry-2021.html,,Eastern Area Prehospital Ambulance Hall/Order online! https://us.orderspoon.com/easternareaems,(412) 829-8155,,,True,False,True,,True,,40.403679,-79.822413
True,Parkhurst Dining at Chatham University (Order ahead: see notes),Other,"105 North Woodland Road, Pittsburgh, Pennsylvania 15232, United States",https://forms.office.com/Pages/ResponsePage.aspx?id=EtVsB4v7wUWU2jbFzO5a5s9vZK3ljEBOl7HqVPRXRqtUQVBVV0wzU1ZXT0U5UzE4UzhMRjVCQVNFVi4u,"Friday Apr 2 from 3:00 PM to 6:00 PM, Friday Mar 26 from 3:00 PM to 6:00 PM, Friday Mar 19 from 3:00 PM to 6:00 PM, Friday Mar 12 from 3:00 PM to 6:00 PM, Friday Mar 5 from 3:00 PM to 6:00 PM, Friday Feb 26 from 3:00 PM to 6:00 PM, Friday Feb 19 from 3:00 PM to 6:00 PM","Orders will be accepted until the Wednesday prior at Noon (Feb. 17, 24, March 3, 10, 17, 24, & March 31)/We will be offering Fish Fryday menus throughout the Lenten season starting for pick-up on Friday, February 19.                            //Orders will be accepted until the Wednesday prior at Noon (2/17, 2/24, 3/3, 3/10, 3/17, 3/24, & 3/31)                                              //Place your order in the form.  Pick-up will be safely conducted at either the Shadyside or Eden Hall campuses between 3:00-6:00 pm on Fridays throughout lent (2/19, 2/26, 3/5, 3/12, 3/19, 3/26, & 4/2).  If you have any questions please email: parkhurst@chatham.edu.//**Please note:  Mixed beverages are not available to purchase with meal plans and proof of age is required at pick-up.",https://forms.office.com/Pages/ResponsePage.aspx?id=EtVsB4v7wUWU2jbFzO5a5s9vZK3ljEBOl7HqVPRXRqtUQVBVV0wzU1ZXT0U5UzE4UzhMRjVCQVNFVi4u,"Entree Selections
Clam Linguini - 14.99
Cod Pizzaiolo with 1 side - 15.99
Fried Fish Sandwich with 1 side - 10.99
Fried Fish with 1 side - 9.99
Fish Platter with 3 sides - 14.99
Gourmet Grilled Cheese Platter - 19.99 (serves 2)



Sides ala carte - 2.99 each
Pittsburgh Coleslaw
Gouda Mac and Cheese
Seasonal Fresh Vegetables
Hush Puppies
Fresh Cut French Fries


Ala Carte items
Coleslaw - 9.99/qt
Mac & Cheese - 18.99 1/2 pan
Hush Puppies - 14.99 1/2 pan
Fresh Cut French Fries - 11.99 1/2 pan
Haluski - 10.99 1/2 pan
Pierogi and onions - 15.99 1/2 pan
Garlic Bread - 12.99 1/2 pan
Caesar Salad - 15.99 1/2 pan
Cheesecake - 2.99/slice
Chocolate Cake - 2.99/slice
**House margarita - 15.99/2 drinks
**mixed beverages are not available to purchase with meal plan and must have proof of age at pick-up


Signature Soups - 14.99/qt and served with housemade dippers
Special Themed soup: New England Clam Chowder
Italian Wedding
Vegan Minestrone
Potato Leek",,,parkhurst@chatham.edu,,True,,,,True,,40.451454,-79.924625
True,Turkeytown VFD,Fire Department,"90 Supervisor Dr, West Newton, Pennsylvania 15089, United States",https://www.facebook.com/turkeytownvfd/,"Friday Feb 19 from 2:00 PM to 7:00 PM, Friday Feb 26 from 2:00 PM to 7:00 PM, Friday Mar 5 from 2:00 PM to 7:00 PM, Friday Mar 12 from 2:00 PM to 7:00 PM, Friday Mar 19 from 2:00 PM to 7:00 PM, Friday Mar 26 from 2:00 PM to 7:00 PM, Friday Apr 2 from 2:00 PM to 7:00 PM",,(724) 872-8868,,,(724) 872-8868,,,True,,True,,True,,40.194154,-79.732103
True,Polish National Union,Community Organization,"510 Franklin Ave, Canonsburg, PA",https://www.facebook.com/pages/Polish-National-Union/347639405328690,"Wednesday Feb 17 from 11:00 AM to 8:00 PM, Friday Feb 19 from 11:00 AM to 8:00 PM, Friday Feb 26 from 11:00 AM to 8:00 PM, Friday Mar 5 from 11:00 AM to 8:00 PM, Friday Mar 12 from 11:00 AM to 8:00 PM, Friday Mar 19 from 11:00 AM to 8:00 PM, Friday Mar 26 from 11:00 AM to 8:00 PM, Friday Apr 2 from 11:00 AM to 8:00 PM",,,,Enter through back entrance through the bar. The upstairs social hall offers a non-smoking dining experience.,724-745-9955,,,True,True,True,,True,,40.267664,-80.177115
True,Partyline Catering,Other,"2872 Custer Avenue, Pittsburgh, Pennsylvania 15227, United States",http://www.partylinecatering.net/,"Friday Feb 19 from 8:00 AM to 8:00 PM, Friday Feb 26 from 8:00 AM to 8:00 PM, Friday Mar 5 from 8:00 AM to 8:00 PM, Friday Mar 12 from 8:00 AM to 8:00 PM, Friday Mar 19 from 8:00 AM to 8:00 PM, Friday Mar 26 from 8:00 AM to 8:00 PM, Friday Apr 2 from 8:00 AM to 8:00 PM","Cannot vouch if pierogi are homemade, but they're on the menu.",,,,412-882-7110,,True,True,,True,,True,,40.394153,-79.970457
True,Mount Oliver Fire Department,Fire Department,"120 Brownsville Rd., Mount Oliver, PA",https://www.facebook.com/MtOliverFire/,"Friday Apr 2 from 3:00 PM to 7:30 PM, Wednesday Feb 17 from 3:00 PM to 7:30 PM, Friday Mar 26 from 3:00 PM to 7:30 PM, Friday Mar 19 from 3:00 PM to 7:30 PM, Friday Mar 12 from 3:00 PM to 7:30 PM, Friday Mar 5 from 3:00 PM to 7:30 PM, Friday Feb 26 from 3:00 PM to 7:30 PM, Friday Feb 19 from 3:00 PM to 7:30 PM",,https://www.facebook.com/MtOliverFire/posts/4025766970791138,,,412-431-5210,,,True,,False,,True,,40.417083,-79.987008
True,Raccoon Township VFD,Fire Department,"4061 Patterson Road, Aliquippa, PA 15061",https://www.facebook.com/raccoontwpvfd/,"Friday Feb 19 from 4:00 PM to 8:00 PM, Friday Feb 26 from 4:00 PM to 8:00 PM, Friday Mar 5 from 4:00 PM to 8:00 PM, Friday Mar 12 from 4:00 PM to 8:00 PM, Friday Mar 19 from 4:00 PM to 8:00 PM, Friday Mar 26 from 4:00 PM to 8:00 PM, Friday Apr 2 from 4:00 PM to 8:00 PM",,,"Take-out dinners include French Fries, Bread, Cole Slaw, and Potatoe Salad.",,724-495-6630,,,True,,False,,True,,40.618562,-80.369453
True,"St. Winifred, Mount Lebanon",Church,"550 Sleepy Hollow Road, Pittsburgh, PA",https://www.stpaulofthecross.com/,"Wednesday Feb 17 from 4:00 PM to 7:00 PM, Friday Feb 19 from 4:00 PM to 7:00 PM, Friday Feb 26 from 4:00 PM to 7:00 PM, Friday Mar 5 from 4:00 PM to 7:00 PM, Friday Mar 12 from 4:00 PM to 7:00 PM, Friday Mar 19 from 4:00 PM to 7:00 PM, Friday Mar 26 from 4:00 PM to 7:00 PM",,https://www.stpaulofthecross.com/Files/News/FishFry2021-(6).pdf,See menu link,,412-563-1415,,,True,,False,,True,,40.375395,-80.023619
